Year,P_INCID_NO,ACTUAL_DTE,PRIMARY_STREET_NUM,PRIMARY_STREET_NAME,PRIMARY_CITY,PRIMARY_STATE_CD,PRIMARY_ZIP_CD,PRIMARY_ADDR_NO,LATITUDE,LONGITUDE,IBR_TYPE,IBR_TYPE_DESC
2017,2017000000639,1/3/2017 0:26:00,14,ORNE ST,Worcester,MA,01605,2003000008736,42.279941,-71.792427,13A,Aggravated Assault
2017,2017000000639,1/3/2017 0:26:00,14,ORNE ST,Worcester,MA,01605,2003000008736,42.279941,-71.792427,13B,Simple Assault
2017,2017000000639,1/3/2017 0:26:00,14,ORNE ST,Worcester,MA,01605,2003000008736,42.279941,-71.792427,90C,Disorderly Conduct
2017,2017000000639,1/3/2017 0:26:00,14,ORNE ST,Worcester,MA,01605,2003000008736,42.279941,-71.792427,90N,Resisting Arrest
2017,2017000000639,1/3/2017 0:26:00,14,ORNE ST,Worcester,MA,01605,2003000008736,42.279941,-71.792427,90Z,All Other Offenses
2017,2017000000639,1/3/2017 0:26:00,14,ORNE ST,Worcester,MA,01605,2003000008736,42.279941,-71.792427,90Z,All Other Offenses
2017,2017000000641,1/3/2017 0:33:00,440,LINCOLN ST,Worcester,MA,01605,2002000000673,42.29438,-71.783315,13A,Aggravated Assault
2017,2017000000641,1/3/2017 0:33:00,440,LINCOLN ST,Worcester,MA,01605,2002000000673,42.29438,-71.783315,90Z,All Other Offenses
2017,2017000000643,1/3/2017 0:41:00,10,WRENTHAM RD,Worcester,MA,01602,2001000009293,42.27967,-71.846991,220,Burglary/Breaking & Entering
2017,2017000000643,1/3/2017 0:41:00,10,WRENTHAM RD,Worcester,MA,01602,2001000009293,42.27967,-71.846991,290,Destruction/Damage/Vandalism of Property
2017,2017000000643,1/3/2017 0:41:00,10,WRENTHAM RD,Worcester,MA,01602,2001000009293,42.27967,-71.846991,90J,Trespass of Real Property
2017,2017000000656,1/3/2017 2:10:00,51,SUNDERLAND RD,Worcester,MA,01604,2001000000446,42.24704,-71.770408,220,Burglary/Breaking & Entering
2017,2017000000658,1/3/2017 2:34:00,12,MALLARD RD,Worcester,MA,01607,2001000004113,42.221508,-71.802541,13A,Aggravated Assault
2017,2017000000658,1/3/2017 2:34:00,12,MALLARD RD,Worcester,MA,01607,2001000004113,42.221508,-71.802541,220,Burglary/Breaking & Entering
2017,2017000000658,1/3/2017 2:34:00,12,MALLARD RD,Worcester,MA,01607,2001000004113,42.221508,-71.802541,35A,Drug/Narcotic Violations
2017,2017000000658,1/3/2017 2:34:00,12,MALLARD RD,Worcester,MA,01607,2001000004113,42.221508,-71.802541,90C,Disorderly Conduct
2017,2017000000658,1/3/2017 2:34:00,12,MALLARD RD,Worcester,MA,01607,2001000004113,42.221508,-71.802541,90N,Resisting Arrest
2017,2017000000677,1/3/2017 5:54:00,25,QUEEN ST,Worcester,MA,01609,2004000002384,42.259035,-71.813555,13A,Aggravated Assault
2017,2017000000687,1/3/2017 6:46:00,5,LOWELL ST,Worcester,MA,01603,2003000001051,42.246952,-71.825958,240,Motor Vehicle Theft
2017,2017000000697,1/3/2017 7:29:00,6,FRUIT ST,Worcester,MA,01609,2003000002426,42.264525,-71.810721,240,Motor Vehicle Theft
2017,2017000000704,1/3/2017 8:17:00,39,ORNE ST,Worcester,MA,01605,2003000017481,42.279762,-71.790277,13B,Simple Assault
2017,2017000000704,1/3/2017 8:17:00,39,ORNE ST,Worcester,MA,01605,2003000017481,42.279762,-71.790277,290,Destruction/Damage/Vandalism of Property
2017,2017000000751,1/3/2017 11:15:00,910,MAIN ST,Worcester,MA,01610,2010000002604,42.251633,-71.819886,40A,Prostitution
2017,2017000000755,1/3/2017 11:35:00,10,LUDLOW ST,Worcester,MA,01603,2002000001064,42.237987,-71.856011,13A,Aggravated Assault
2017,2017000000761,1/3/2017 11:48:00,615,W BOYLSTON ST,Worcester,MA,01606,2003000003680,42.313241,-71.797646,270,Embezzlement
2017,2017000000770,1/3/2017 12:33:00,67,PIEDMONT ST,Worcester,MA,01609,2003000020902,42.259932,-71.812375,13B,Simple Assault
2017,2017000000776,1/3/2017 12:48:00,205,MILLBURY ST,Worcester,MA,01610,2003000015219,42.250364,-71.800152,13A,Aggravated Assault
2017,2017000000776,1/3/2017 12:48:00,205,MILLBURY ST,Worcester,MA,01610,2003000015219,42.250364,-71.800152,220,Burglary/Breaking & Entering
2017,2017000000781,1/3/2017 12:56:00,299,HIGHLAND ST,Worcester,MA,01609,2002000000778,42.270049,-71.819904,35A,Drug/Narcotic Violations
2017,2017000000790,1/3/2017 13:19:00,266,CHANDLER ST,Worcester,MA,01602,2003000019480,42.261529,-71.822451,290,Destruction/Damage/Vandalism of Property
2017,2017000000790,1/3/2017 13:19:00,266,CHANDLER ST,Worcester,MA,01602,2003000019480,42.261529,-71.822451,90C,Disorderly Conduct
2017,2017000000812,1/2/2017 8:00:00,783,W BOYLSTON ST,Worcester,MA,01606,2003000020663,42.322248,-71.794394,23G,Theft of Motor Vehicle Parts
2017,2017000000816,1/3/2017 14:21:00,3,URECO TER,Worcester,MA,01602,2003000011965,42.27481,-71.832137,26B,Credit Card/Automatic Teller Fraud
2017,2017000000822,1/3/2017 14:43:00,47,HUNTINGTON AV,Worcester,MA,01606,2005000008318,42.292745,-71.810369,220,Burglary/Breaking & Entering
2017,2017000000830,1/3/2017 15:04:00,120,THOMAS ST,Worcester,MA,01608,2001000003154,42.26831,-71.796289,240,Motor Vehicle Theft
2017,2017000000832,1/3/2017 15:04:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007861,42.2333325,-71.7915193,23C,Shoplifting
2017,2017000000835,1/3/2017 15:15:00,38,CONSTITUTION AV,Worcester,MA,01605,2003000004397,42.304577,-71.770102,13A,Aggravated Assault
2017,2017000000838,1/3/2017 15:23:00,4,DUNCANNON AV,Worcester,MA,01604,2003000029770,42.244624,-71.761699,23G,Theft of Motor Vehicle Parts
2017,2017000000839,1/3/2017 15:24:00,681,W BOYLSTON ST,Worcester,MA,01606,2003000000152,42.315422,-71.796936,35A,Drug/Narcotic Violations
2017,2017000000857,1/3/2017 16:18:00,69,WARD ST,Worcester,MA,01610,2001000001407,42.249347,-71.798846,23F,Theft from Motor Vehicle
2017,2017000000869,1/3/2017 17:05:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007861,42.2333325,-71.7915193,23C,Shoplifting
2017,2017000000878,1/3/2017 17:30:00,3,JEFFERSON ST,Worcester,MA,01604,2004000008194,42.253842,-71.796618,120,Robbery
2017,2017000000893,1/3/2017 18:07:00,100,MAYFIELD ST,Worcester,MA,01602,2001000007695,42.259088,-71.825758,23C,Shoplifting
2017,2017000000917,1/3/2017 19:25:00,14,W BOYLSTON ST,Worcester,MA,01606,2003000028963,42.2886595,-71.8065436,23H,All Other Thefts
2017,2017000000927,1/3/2017 19:49:00,60,SOUTH ST,Worcester,MA,01604,2003000000359,42.251003,-71.789488,13A,Aggravated Assault
2017,2017000000952,1/3/2017 21:19:00,108,GROVE ST,Worcester,MA,01605,2003000007634,42.276715,-71.801671,23D,Theft from Building
2017,2017000000952,1/3/2017 21:19:00,108,GROVE ST,Worcester,MA,01605,2003000007634,42.276715,-71.801671,240,Motor Vehicle Theft
2017,2017000000954,1/3/2017 21:30:00,163,MADISON ST,Worcester,MA,01610,2003000003452,42.255432,-71.799358,35A,Drug/Narcotic Violations
2017,2017000000954,1/3/2017 21:30:00,163,MADISON ST,Worcester,MA,01610,2003000003452,42.255432,-71.799358,90Z,All Other Offenses
2017,2017000000974,1/3/2017 23:22:00,21,CHANDLER ST,Worcester,MA,01609,2002000000772,42.260064,-71.806177,13B,Simple Assault
2017,2017000001009,1/4/2017 4:51:00,68,STAFFORD ST,Worcester,MA,01603,2001000007766,42.240659,-71.843258,220,Burglary/Breaking & Entering
2017,2017000001024,1/4/2017 6:40:00,632,SUNDERLAND RD,Worcester,MA,01604,2003000022016,42.242639,-71.742174,240,Motor Vehicle Theft
2017,2017000001034,1/4/2017 7:16:00,8,MILTON ST,Worcester,MA,01605,2004000008076,42.282345,-71.804149,23F,Theft from Motor Vehicle
2017,2017000001039,1/4/2017 7:56:00,178,CHINO AV,Worcester,MA,01605,2003000004031,42.305605,-71.773393,13C,Assault - Intimidation
2017,2017000001043,1/4/2017 8:08:00,35,COLUMBIA ST,Worcester,MA,01604,2003000000607,42.254792,-71.794109,13B,Simple Assault
2017,2017000001044,1/4/2017 8:12:00,9,FLORENCE ST,Worcester,MA,01610,2003000009538,42.255864,-71.821257,290,Destruction/Damage/Vandalism of Property
2017,2017000001046,1/4/2017 8:22:00,51,DORCHESTER ST,Worcester,MA,01604,2003000002030,42.251856,-71.794215,23F,Theft from Motor Vehicle
2017,2017000001059,1/4/2017 9:21:00,35,BEAVER ST,Worcester,MA,01603,2003000009677,42.249656,-71.82661,23G,Theft of Motor Vehicle Parts
2017,2017000001080,1/3/2017 22:00:00,9,ALBERT ST,Worcester,MA,01610,2010000005884,42.248501,-71.819898,23F,Theft from Motor Vehicle
2017,2017000001105,1/4/2017 12:13:00,59,DORCHESTER ST,Worcester,MA,01604,2010000002119,42.251895,-71.793846,35A,Drug/Narcotic Violations
2017,2017000001126,1/4/2017 13:16:00,784,FRANKLIN ST,Worcester,MA,01608,2005000008581,42.267316,-71.766766,240,Motor Vehicle Theft
2017,2017000001130,1/4/2017 13:21:00,50,ORIOL DR,Worcester,MA,01605,2002000001037,42.295912,-71.767972,13C,Assault - Intimidation
2017,2017000001139,1/4/2017 13:46:00,6,WINDSOR ST,Worcester,MA,01605,2003000029568,42.275918,-71.791619,220,Burglary/Breaking & Entering
2017,2017000001139,1/4/2017 13:46:00,6,WINDSOR ST,Worcester,MA,01605,2003000029568,42.275918,-71.791619,290,Destruction/Damage/Vandalism of Property
2017,2017000001143,1/4/2017 13:53:00,35,COLUMBIA ST,Worcester,MA,01604,2003000000607,42.254792,-71.794109,23H,All Other Thefts
2017,2017000001175,1/4/2017 15:27:00,12,LAWNFAIR ST,Worcester,MA,01602,2003000003480,42.260215,-71.828035,23D,Theft from Building
2017,2017000001184,1/4/2017 15:55:00,130,BLACKSTONE RIVER PKWY,Worcester,MA,01607,2007000000334,42.228915,-71.789566,13C,Assault - Intimidation
2017,2017000001197,1/4/2017 16:28:00,5,LONGFELLOW RD,Worcester,MA,01602,2010000005702,42.26323,-71.826304,220,Burglary/Breaking & Entering
2017,2017000001199,1/4/2017 16:30:00,205,CHANDLER ST,Worcester,MA,01609,2003000000456,42.261049,-71.817368,23C,Shoplifting
2017,2017000001203,1/4/2017 16:35:00,21,SALISBURY ST,Worcester,MA,01609,2012000004367,42.2733692,-71.7997169,26B,Credit Card/Automatic Teller Fraud
2017,2017000001211,1/4/2017 17:01:00,124,ORIENT ST,Worcester,MA,01604,2001000005125,42.263169,-71.780446,290,Destruction/Damage/Vandalism of Property
2017,2017000001214,1/4/2017 17:03:00,20,LILAC LA,Worcester,MA,01607,2011000001731,42.2300908,-71.8075477,36B,Statutory Rape (Nonforcible Sex Offense)
2017,2017000001217,1/4/2017 17:11:00,330,SOUTHWEST CUTOFF,Worcester,MA,01604,2003000017610,42.224627,-71.765257,13B,Simple Assault
2017,2017000001230,1/4/2017 18:16:00,40,ATLANTA ST,Worcester,MA,01604,2003000011732,42.270717,-71.77292,290,Destruction/Damage/Vandalism of Property
2017,2017000001231,1/4/2017 18:20:00,453,PARK AV,Worcester,MA,01603,2003000003472,42.2546925,-71.8252145,23C,Shoplifting
2017,2017000001236,1/4/2017 18:31:00,51,VERNON ST,Worcester,MA,01610,2003000005311,42.251273,-71.795067,120,Robbery
2017,2017000001242,1/4/2017 18:39:00,70,VALE ST,Worcester,MA,01604,2003000015109,42.250814,-71.787249,220,Burglary/Breaking & Entering
2017,2017000001253,1/4/2017 18:56:00,93,PIEDMONT ST,Worcester,MA,01609,2003000001348,42.261719,-71.812629,23D,Theft from Building
2017,2017000001266,1/4/2017 19:35:00,500,GRAFTON ST,Worcester,MA,01604,2001000009305,42.250422,-71.779667,13A,Aggravated Assault
2017,2017000001269,1/4/2017 19:45:00,128,PIEDMONT ST,Worcester,MA,01609,2001000006516,42.263647,-71.812359,35A,Drug/Narcotic Violations
2017,2017000001280,1/4/2017 20:04:00,18,ESTHER ST,Worcester,MA,01607,2003000022105,42.239785,-71.797716,13A,Aggravated Assault
2017,2017000001280,1/4/2017 20:04:00,18,ESTHER ST,Worcester,MA,01607,2003000022105,42.239785,-71.797716,13B,Simple Assault
2017,2017000001292,1/4/2017 20:36:00,131,PROVIDENCE ST,Worcester,MA,01604,2003000004661,42.246788,-71.79174,26F,Identity Theft
2017,2017000001296,1/4/2017 20:53:00,1059,MAIN ST,Worcester,MA,01603,2003000008671,42.245093,-71.831234,23F,Theft from Motor Vehicle
2017,2017000001303,1/4/2017 21:56:00,98,MILLBURY ST,Worcester,MA,01610,2003000000319,42.252563,-71.799394,280,Stolen Property Offenses
2017,2017000001309,1/4/2017 22:26:00,2,HALE ST,Worcester,MA,01604,2001000000178,42.254562,-71.783112,13B,Simple Assault
2017,2017000001320,1/4/2017 23:20:00,100,TOWER ST,Worcester,MA,01606,2003000009620,42.295674,-71.805863,13A,Aggravated Assault
2017,2017000001320,1/4/2017 23:20:00,100,TOWER ST,Worcester,MA,01606,2003000009620,42.295674,-71.805863,220,Burglary/Breaking & Entering
2017,2017000001336,1/5/2017 0:39:00,339,SHREWSBURY ST,Worcester,MA,01604,2003000003770,42.269497,-71.777947,220,Burglary/Breaking & Entering
2017,2017000001338,1/5/2017 0:48:00,16,KELLEY SQ,Worcester,MA,01610,2001000002593,42.254367,-71.79753,13A,Aggravated Assault
2017,2017000001360,1/5/2017 3:36:00,117,TACOMA ST,Worcester,MA,01605,2003000028097,42.306222,-71.769918,280,Stolen Property Offenses
2017,2017000001360,1/5/2017 3:36:00,117,TACOMA ST,Worcester,MA,01605,2003000028097,42.306222,-71.769918,520,Weapon Law Violation
2017,2017000001360,1/5/2017 3:36:00,117,TACOMA ST,Worcester,MA,01605,2003000028097,42.306222,-71.769918,90Z,All Other Offenses
2017,2017000001381,1/5/2017 6:24:00,12,BATAVIA ST,Worcester,MA,01604,2004000007182,42.24695,-71.77784,23H,All Other Thefts
2017,2017000001387,1/5/2017 6:38:00,25,QUEEN ST,Worcester,MA,01609,2004000002384,42.259035,-71.813555,23H,All Other Thefts
2017,2017000001391,1/5/2017 6:45:00,472,PARK AV,Worcester,MA,01603,2003000000568,42.254458,-71.826579,23H,All Other Thefts
2017,2017000001391,1/5/2017 6:45:00,472,PARK AV,Worcester,MA,01603,2003000000568,42.254458,-71.826579,90Z,All Other Offenses
2017,2017000001411,1/5/2017 8:38:00,112,HEYWOOD ST,Worcester,MA,01604,2001000003252,42.248076,-71.7827,13B,Simple Assault
2017,2017000001411,1/5/2017 8:38:00,112,HEYWOOD ST,Worcester,MA,01604,2001000003252,42.248076,-71.7827,290,Destruction/Damage/Vandalism of Property
2017,2017000001430,1/5/2017 9:40:00,144,GRANITE ST,Worcester,MA,01604,2003000001370,42.243254,-71.78391,240,Motor Vehicle Theft
2017,2017000001445,1/5/2017 10:20:00,15,HARLOW ST,Worcester,MA,01605,2003000005566,42.283285,-71.793771,13A,Aggravated Assault
2017,2017000001447,1/5/2017 10:24:00,101,BARRY RD,Worcester,MA,01609,2001000004493,42.303507,-71.831766,26A,False Pretense/Swindle/Confidence Game
2017,2017000001452,1/5/2017 10:54:00,9,W OBERLIN ST,Worcester,MA,01610,2003000009958,42.255496,-71.82332,13C,Assault - Intimidation
2017,2017000001458,1/4/2017 17:30:00,19,LUND ST,Worcester,MA,01607,2001000006406,42.241358,-71.795405,290,Destruction/Damage/Vandalism of Property
2017,2017000001466,1/5/2017 12:00:00,225,MAIN ST,Worcester,MA,01608,2007000002857,42.267511,-71.800729,23F,Theft from Motor Vehicle
2017,2017000001473,1/5/2017 12:15:00,35,LAGRANGE ST,Worcester,MA,01610,2003000008063,42.254825,-71.808205,240,Motor Vehicle Theft
2017,2017000001550,1/5/2017 16:06:00,95,LINCOLN ST,Worcester,MA,01605,2002000000701,42.275581,-71.795164,23H,All Other Thefts
2017,2017000001550,1/5/2017 16:06:00,95,LINCOLN ST,Worcester,MA,01605,2002000000701,42.275581,-71.795164,26B,Credit Card/Automatic Teller Fraud
2017,2017000001551,1/5/2017 16:08:00,4,ALLEN ST,Worcester,MA,01610,2002000000578,42.25424,-71.813542,290,Destruction/Damage/Vandalism of Property
2017,2017000001553,1/5/2017 16:14:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007861,42.2333325,-71.7915193,290,Destruction/Damage/Vandalism of Property
2017,2017000001558,1/5/2017 16:25:00,25,HOOPER ST,Worcester,MA,01605,2001000008338,42.274247,-71.790404,13B,Simple Assault
2017,2017000001562,1/5/2017 16:34:00,15,EDWARD ST,Worcester,MA,01605,2003000006019,42.271054,-71.792134,26B,Credit Card/Automatic Teller Fraud
2017,2017000001587,1/5/2017 17:45:00,844,MAIN ST,Worcester,MA,01610,2001000004447,42.254341,-71.814739,13B,Simple Assault
2017,2017000001598,1/5/2017 18:16:00,272,PLEASANT ST,Worcester,MA,01609,2003000004746,42.263976,-71.811657,13A,Aggravated Assault
2017,2017000001606,1/5/2017 18:34:00,542,GRAFTON ST,Worcester,MA,01604,2003000009237,42.250728,-71.777438,26B,Credit Card/Automatic Teller Fraud
2017,2017000001615,1/5/2017 18:50:00,554,SOUTHWEST CUTOFF,Worcester,MA,01607,2010000005287,42.210764,-71.78824,35A,Drug/Narcotic Violations
2017,2017000001615,1/5/2017 18:50:00,554,SOUTHWEST CUTOFF,Worcester,MA,01607,2010000005287,42.210764,-71.78824,90D,Driving Under the Influence
2017,2017000001616,1/5/2017 18:52:00,25,CATHARINE ST,Worcester,MA,01605,2001000004310,42.273914,-71.786686,13B,Simple Assault
2017,2017000001628,1/5/2017 19:36:00,9,NEW VISTA LN,Worcester,MA,01605,2003000000524,42.30542,-71.770855,13C,Assault - Intimidation
2017,2017000001630,1/5/2017 19:41:00,113,STERLING ST,Worcester,MA,01610,2003000022426,42.244163,-71.799366,13C,Assault - Intimidation
2017,2017000001631,1/5/2017 19:43:00,8,MAY ST,Worcester,MA,01610,2003000011630,42.255298,-71.815163,23D,Theft from Building
2017,2017000001653,1/5/2017 21:01:00,40,LEE ST,Worcester,MA,01602,2001000004362,42.273059,-71.8158,26B,Credit Card/Automatic Teller Fraud
2017,2017000001659,1/5/2017 21:21:00,1,MAXWELL ST,Worcester,MA,01607,2001000007393,42.240087,-71.800224,290,Destruction/Damage/Vandalism of Property
2017,2017000001668,1/5/2017 22:11:00,39,WILBUR ST,Worcester,MA,01606,2003000015797,42.334751,-71.79235,13B,Simple Assault
2017,2017000001697,1/6/2017 0:47:00,10,DRYDEN ST,Worcester,MA,01605,2003000002970,42.283954,-71.803404,240,Motor Vehicle Theft
2017,2017000001718,1/6/2017 3:05:00,293,ST NICHOLAS AV,Worcester,MA,01606,2003000004886,42.304997,-71.776982,90Z,All Other Offenses
